958,64736,1
959,64737,1
960,64820,1
961,64821,1
962,64880,1
963,64881,1
964,65060,1
965,65061,1
966,65120,1
967,65121,1
970,65432,1
971,65433,1
972,65600,1
973,65601,1
974,65660,1
975,65661,1
976,65816,1
977,65817,1
978,65876,1
979,65877,1
980,65936,1
981,65937,1
982,66140,1
983,66141,1
984,66296,1
985,66297,1
988,66572,1
989,66573,1
994,67172,1
995,67173,1
1000,67496,1
1001,67497,1
1002,67532,1
1003,67533,1
1004,67616,1
1005,67617,1
1008,68060,1
1009,68061,1
1010,68252,1
1011,68253,1
1012,68312,1
1013,68313,1
1014,68420,1
1015,68421,1
1018,68600,1
1019,68601,1
1022,68936,1
1023,68937,1
1032,69512,1
1033,69513,1
1036,69692,1
1037,69693,1
1038,69920,1
1039,69921,1
1042,70160,1
1043,70161,1
1048,71012,1
1049,71013,1
1054,71456,1
1055,71457,1
1058,71672,1
1059,71673,1
1060,71792,1
1061,71793,1
1066,72680,1
1067,72681,1
1068,72932,1
1069,72933,1
1070,73052,1
1071,73053,1
1072,73556,1
1073,73557,1
1076,73796,1
1077,73797,1
1078,73856,1
1079,73857,1
1086,74672,1
1087,74673,1
1088,74720,1
1089,74721,1
1090,75092,1
1091,75093,1
1092,75140,1
1093,75141,1
1094,75176,1
1095,75177,1
1096,75380,1
1097,75381,1
1100,75620,1
1101,75621,1
1104,76472,1
1105,76473,1
1106,76652,1
1107,76653,1
1108,76892,1
1109,76893,1
1110,76916,1
1111,76917,1
1112,77132,1
1113,77133,1
1118,77336,1
1119,77337,1
1122,77492,1
1123,77493,1
1126,78080,1
1127,78081,1
1128,78320,1
1129,78321,1
1130,78452,1
1131,78453,1
1132,78476,1
1133,78477,1
1134,78680,1
1135,78681,1
1136,78740,1
1137,78741,1
1138,79016,1
1139,79017,1
1142,79676,1
1143,79677,1
1146,80252,1
1147,80253,1
1148,80300,1
1149,80301,1
1150,80852,1
1151,80853,1
1152,81056,1
1153,81057,1
1154,81272,1
1155,81273,1
1162,82352,1
1163,82353,1
1166,82460,1
1167,82461,1
1168,82772,1
1169,82773,1
1176,83516,1
1177,83517,1
1182,83960,1
1183,83961,1
1184,84032,1
1185,84033,1
1186,84140,1
1187,84141,1
1188,84356,1
1189,84357,1
1192,84560,1
1193,84561,1
1196,84920,1
1197,84921,1
1202,85400,1
1203,85401,1
1204,85676,1
1205,85677,1
1206,85796,1
1207,85797,1
1210,86636,1
1211,86637,1
1212,86792,1
1213,86793,1
1214,87080,1
1215,87081,1
1216,87152,1
1217,87153,1
1218,87212,1
1219,87213,1
1220,87296,1
1221,87297,1
1222,87560,1
1223,87561,1
1224,87572,1
1225,87573,1
1230,88052,1
1231,88053,1
1238,88532,1
1239,88533,1
1240,88556,1
1241,88557,1
1244,89060,1
1245,89061,1
1246,89240,1
1247,89241,1
1248,89396,1
1249,89397,1
1252,90236,1
1253,90237,1
1254,90272,1
1255,90273,1
1256,90356,1
1257,90357,1
1262,91172,1
1263,91173,1
1266,92096,1
1267,92097,1
1268,92180,1
1269,92181,1
1270,92360,1
1271,92361,1
1276,92696,1
1277,92697,1
1278,92876,1
1279,92877,1
1280,93176,1
1281,93177,1
1284,93536,1
1285,93537,1
1286,93632,1
1287,93633,1
1288,93656,1
1289,93657,1
1290,94112,1
1291,94113,1
1292,94292,1
1293,94293,1
1294,94700,1
1295,94701,1
1296,94772,1
1297,94773,1
1298,94832,1
1299,94833,1
1300,95312,1
1301,95313,1
1302,95396,1
1303,95397,1
1304,95420,1
1305,95421,1
1310,95612,1
1311,95613,1
1330,97640,1
1331,97641,1
1332,97712,1
1333,97713,1
1334,97736,1
1335,97737,1
1340,98240,1
1341,98241,1
1342,98336,1
1343,98337,1
1346,98552,1
1347,98553,1
1348,98660,1
1349,98661,1
1350,98732,1
1351,98733,1
1352,98780,1
1353,98781,1
1356,99056,1
1357,99057,1
1358,99092,1
1359,99093,1
1362,99476,1
1363,99477,1
1364,99572,1
1365,99573,1
1366,99836,1
1367,99837,1
1368,99872,1
1369,99873,1
1370,99980,1
1371,99981,1
1372,100040,1
1373,100041,1
1374,100100,1
1375,100101,1
1376,100256,1
1377,100257,1
1378,100520,1
1379,100521,1
1384,101180,1
1385,101181,1
1386,101780,1
1387,101781,1
1388,101936,1
1389,101937,1
1390,102116,1
1391,102117,1
1392,102260,1
1393,102261,1
1394,102392,1
1395,102393,1
1396,102476,1
1397,102477,1
1398,102680,1
1399,102681,1
1400,102692,1
